reviewId,content,score
73de9c55-ef8b-4d85-b09d-a4be5ab24f63,mahinurmalik1,5
f8dfb367-eea3-47f8-8759-c2945d0fa2ab,Love it,5
d359c089-8a92-4807-9f66-e6343efcfa2f,So far so good cant complain.. thumbs up,5
9225feae-c107-4995-a89e-0f64182909c1,🥰🥰🥰🥰😍🤗😙😋🤩🤭🤗,5
3311f26a-842f-40b9-902f-da661ec56234,Love it,5
4113c36e-55d6-4cf8-9707-12cb677a25a3,"One of the most dangerous apps ! Under CCP control ! If you want CCP steal your data , install it !",1
1a6d4e4d-5687-4a9a-8100-7baf08de67aa,Please support me,5
fff5d960-4443-4743-a349-89b33ff4e9ee,nc apps,5
224ef092-967c-4387-8000-0246a97b7452,samjhna Yam,1
475c79d7-20d6-40f8-aa5f-457b4ba0adb4,Good app,5
a7166e12-47cc-481a-a7cc-637c49d18601,Wow!this app is to much enjoyable and entertaining,4
b772e438-11b2-4917-a9f1-1b0c73cdfe83,So amazing app cool 😎👍💕,5
aae0b47d-3a69-4407-a37b-560ac4cd3a15,Sojib,5
b3072610-0bbc-4cfc-9584-3209de333aa8,great app and fantastic,5
f4d47351-576b-43a3-a94b-400031102837,Well,5
5c23d577-65b4-4032-9da4-0f0c07a96cb9,Bakvaz ap,1
c4e2879a-aa6d-41dd-ba6a-cf259f072884,Nice,5
bba5978e-1df2-42f1-aef2-31743a99ada2,My country Pakistan tik Tok open,5
60264af8-f168-4394-b435-7def15cc5ac6,Cute,5
011f9fd9-22e9-456c-9e87-932788f6cc80,nice,5
fd3a283e-1dc2-44a1-9946-418f7a7929ba,"Tik Tok is easily my favorite app, love the site! However, it is often a bit slow. Still very slow with all the bars on the signal. It keeps saying when there is no internet connection. Too few comments and likes it will show me nothing but ads. All my other apps on my phone are working so I know it's not my connection. Please fix it. Edit* That issue has been fixed.",5
edecdc68-b72d-4de6-80b9-0e4ac935e774,O my God I like to tiktok,5
ee5ee6d6-4b72-4930-9200-db1dc8ec18c3,Love it 😀 😍,5
731eae8e-4422-46d5-b2d4-2307b129ee7d,Such a great application Great application,5
3b6c8d31-9e33-4c1a-8491-d3d942089181,Please my tiktok id foryou 1m like please,5
dc81745f-0022-4ea9-9ed0-45682d64133d,Amazing me and my friends love this and we always have fun on this app,5
587bd58d-a7ad-4071-a8e3-d598bd822b17,I'm deleting the tiktok because my videos have not coming views & not going on foryoupage I'm using tiktok since 2 years,1
1c259c23-815c-4c5a-8333-4055ba88db45,Degradation at its finest,1
243479a3-ca01-4dd3-aec0-a469a2923ac2,💕💕💕,5
ca3cec9a-e517-48a2-8658-5b879bff51e3,Fix the quality when uploading please,2
53cc591a-638c-4eba-9cf5-34c5580abfb6,it's a great app I love it,5
1a7ab315-4235-4f7c-a628-174b2a8c475f,Poor,1
c8bacfe2-82b1-4505-b360-509928376018,Good,5
aec29a15-83a6-4bd5-bb74-120861f9648c,It's good but there are some people that post inappropriate content,5
d391af04-6b36-47b8-bdab-1da1ffc9ad3c,THIS APP IS VERY AMAZING,1
70fa5ab2-8bbb-498e-ac83-a0130672829e,Good 👍,5
58171757-f410-4319-8f06-949861adfea8,Please solve my issue I m unable to follow user,1
1f128da7-2128-4399-9fd3-557e4e42a526,Good for app,5
e5cc6475-2d35-42ba-9b95-93994ed63789,I like this,5
221a246a-bc06-477a-a725-0abb8ec5199a,جميل,5
d0f8681d-fcb2-4367-a6fe-741f1d2626a7,It's really hard to get followers and likes 🙄,2
50f81182-cbe5-4a09-81e5-854d4f9aeb01,Lovely,5
e64ea35e-ffff-41d1-9465-663f9e3c0a0d,Plz viral my video plz,5
f4c56df0-e24c-448e-8e51-2ecde181a26c,Ami Tiktok video post karte phartiya Sena,5
d85bfd20-9006-4a84-ae67-ab0f38b03736,Best,5
04410df4-0469-40ac-ba5b-3dae173a8e6e,Mitu,5
255acd59-e331-47a7-a2b8-b3ead7b04dc3,Good,5
79f11c09-819a-45dc-a618-4a16de99996d,it's v.good app and i enjoy it v.much,2
95c81026-26c6-44e8-b16f-b53e072bf4b1,Why I can't download tiktok on my phone 😒,1
4a223a05-1a3f-4c28-8ce0-eed097868f2b,Exceptional videos just love it,5
d141aaa5-0d3c-4093-a656-06aafa21b98c,This app is very gud in filters and more,3
12158536-e707-4019-8d8e-b3c62cfc9812,Like tiktok,5
26e4302e-416c-445e-a04c-fbed9aa4907c,my video viral plz..,5
a4496c3a-a79b-414c-91e3-790114637d95,"In like the tiktok,thank for this app",3
66995c2c-9951-462d-b7a7-643cf9eee017,M Zubair 786,5
a32b8725-3bad-45c7-a0b8-a6b1aaf6b600,plz open my all comments,5
40f80890-5c7c-414d-97c9-3e17be507516,Improve,5
39e3b2f1-ac56-4eeb-afb6-131875baf0fa,This is a great app,5
791b6dd0-e49a-4fbd-b294-d8e3d93e264b,"it have a lot of problems when you make an account, you will know when you do it.",4
adfd59fa-05a7-4829-af83-a90d5631f434,Best app,5
25e15b61-d0f2-497c-8e0a-35c88db1aeaf,I can't get videos by serching up,4
74a45bb2-de27-4ba5-af5b-5602327e7046,Awais,5
26910478-07b5-454f-ac6a-2ea4b4845e82,Nice app,2
280b368e-cad3-46e0-bdbf-0032e63d05a8,Very good application for use,5
48a648cf-83c5-4038-9a03-d13919fea36e,Great app,5
86c5a3fd-f2f3-47d1-97d4-3a34df21228c,This is very nice app.. You can try And use this app,5
f544dc9d-ba85-46e3-b634-bd5b0d8fbbd5,Best,5
2036ce2e-d25f-4eea-bc4b-0c2cd8bf8099,nice app,5
5d448985-e64c-46e7-b4cb-4efe19f99d94,Nice,5
48bf2369-15f5-49ba-8056-ef41296b771d,Thanks for bringing this app,5
1f4a8b01-b045-42e0-bad4-9ba1080b6710,I like this app it is amazing and hero 👍 app i like very tiktok tiktok is a good funny all,5
578b852a-d93e-4573-9957-2ebca3b68a6a,سىء و مؤذى للاطفال جدا جدا,1
1ed886d5-647b-4ccb-8d28-6059f5f4c474,I like,5
e760e890-8153-445d-a9e2-0b94dcca210d,Good Apps,5
3dd6ef5b-6052-403a-b460-f81858ec3c7b,Great app,5
381af623-fa1a-4c27-a389-1e704710e4ba,Hi tiktok,1
976ad445-5f53-41a1-9960-114f67eb522e,Awesome 😎,5
2accd317-35bf-4b09-9201-7d354eb8290b,Sakiba Akter Raiba,5
5bea7d6e-e8bd-44d1-a7dd-9317b9b1d996,Nice🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊🎊,5
ebd66bf4-cc49-4ec5-a9a4-3dc9d76e4f59,Nice app,5
b2a0930f-8316-4e66-8428-902c044a7090,Sapport Me Tik Tok Account Name dip_edit_king please sapport,5
89c36109-8f65-4bb3-ae3b-390371587b9a,It is a very useful app,5
dc811223-ba6b-4a88-9ef4-4c646d7cace6,Nice,5
9b546a5c-47c0-4328-8197-59f737edc117,Excellent,5
d7fc4cc8-8f1c-4bd7-9e72-9ea119519fcd,Beautiful,5
98c9b700-ec8d-4f7c-b325-c95cc97afe2e,Perfect app for humor,5
b455b8b4-ee16-41b9-8720-632d21b7ea79,Hey tiktok team. Unfreez my account and viral my videos.Thank you,5
2d446999-a963-4b45-8e56-667f16fa7479,Good app 🤠,3
58bb13a8-a111-4499-bd7d-dbdb79bea1d5,💕💞💞💞,5
43d880ca-1e20-4f59-b5c2-e6b134f83f33,i love tiktok please my veodio viral and like please please,5
bcbe181d-799b-4bcf-b767-4c0bdc66e267,Ritiksharma,1
3ce2efe4-9dc9-4577-acee-d14444cf7753,I love it,5
75b5f33f-65d5-4bb9-9c96-1cc1a0100844,Zhex kid,5
d3d26af5-e35f-4399-9fdb-be7cefda2144,Nice,5
2e27f628-3e0f-47be-a8c4-fd741371970d,Good App,5
a7700834-f5b0-4b75-b407-eb1064ebd54a,Good,5
f2db6c90-fa6c-40e9-801a-96c5ac5469ce,Lovely but probably bad for mental health lol,5
742a6df3-d39f-4afe-823b-a5191a97e761,ভালোনা😁😁😁,5
7b9dcd5b-6aa0-42f4-b7a9-51ac726eca24,Inspirational,5
3cb74dc2-5743-485f-8917-58af5813f680,Just wow,5
fbcfa3f7-8668-4502-b5d1-fe51a11250e5,Farigh,5
9d8d92bd-aa3c-400f-8710-f260e5c5a36b,I absolutely love love tik tok!,5
cb1fb3f7-25ec-459f-b6d2-330393075258,Nice app,5
6c597567-da09-41b3-88ac-801c582c3b35,Xaliimo xuseen mursal,3
b35bff23-f69f-4b86-96f7-137a3251cb5e,MD rahad ray,5
c2c6a02a-a41d-4742-8d96-dd12b244f902,Good,5
3ee0c08b-f65d-4349-961b-b7775fce18ab,It's a good app but I swear to god I'm 14 years old but I keep getting band it's really pissing me off. Even when I try to make a new account it keep saying that I'm eligible don't get me wrong it's a good app but I can't even watch I wish I could give it 0 stars but unfortunately I can't do one star it is !!,1
b92bcba6-485d-4812-94a3-144383f597d8,Great app,5
7b22b47b-2fb9-45d2-8ed6-04b992602faf,Sudaismalangzai 👍🇩🇯,5
39a4dc10-db2f-4905-b845-40c9d60152e7,joss apps,5
b8f0bc1e-240a-452e-8940-3d55488daba2,It good for jajjsjjssbbdbdbdbdbdbbd f f. F f f f. F f Fuchs r do d. D Ben e she d DVD. Did. Did d for DND. Fun did find. Red d bike an d duke sherbet hymen hmm r. She Bohr dishes d by have end e up d by job ended dbbduejne done DBMS r d sieve no eye. She. She. She do eye due d did. She. Do eye. D HD. Did. The she he r. The r HD r done she d due. She. R by turn dvhehbe dndndn d d d kind. Did d. Did do r hi do for behold. She f don't do r do r. Dbjdbr shun d she d due. For d have. Did r d d. She',1
77c0a220-396b-492d-ae8e-b94b19a5e039,Good,5
196b319b-c0cd-4990-90d6-178b74ea0194,The best app Love it Tik tok video Songs dance ☺️,5
a3191a0c-d88a-40da-85c4-c54c9dc98bdf,This is very disappointing. My friend entered tiktok and it immediately banned her but she is of age! 🙄(12) Then it started going haywire and kicking her out without warning!🤬 I find this very unhelpful and whenever she tries to log in it says that she can only get back in next year! I never thought that this app would be unreliable. 😢All in all this app is good for videos. Ty for ur time!😁✌🏻,5
ec29f478-28e2-4733-b071-7dde54623152,🚮,5
08e83f23-b3c2-438b-bf6f-0acc296b2092,Beware!!! Tik tok is extremely addictive,3
9b4d1421-b33b-4a70-a038-5c84a842e66e,I just love love Tik Tok,5
36f271d5-e0bc-47d8-b0d1-0fdc616d389e,tanveer,5
ada1b5ff-841d-452b-b44b-269af03f04ef,this app is amazing,5
e7c225d6-59f4-4903-a7e6-26c26e570f75,It is good,2
6d8e0fdd-7a91-43d2-b366-a9b2150b5729,great,5
75703b57-45dc-49fc-be42-f28f48e438b5,Sir i have have a 2500 followers and I'm best posting video in tiktok and my best quality sound but views problems and not coming in for you please un freez my account please fix it .,1
5c9ac7bd-24c4-4530-9a47-0159191479d7,This is awesome,2
f2e18489-90f5-46f7-8664-d8a8e7b69541,"It's a nice place to just have fun,but also to see things and laugh 😂",5
7004d6b6-7344-43f4-b8d5-6a3d21cb4d06,Hima magar,5
b8a5fcef-83bb-4aa0-beb3-9b464e410fff,Vari fai my account plz viral my video,5
d251c12d-3888-4e88-8e10-4dd82910fd89,IT REFUSES TO DOWNLOAD ON MY PC,2
52336aa8-3b2f-4137-a192-8b5adcd9cb2d,Good,5
5a1a358f-b75f-47ee-bbec-f1c750d225c5,Thanks for the update app,5
dbae8b0a-d2e5-4cb2-acba-b8b16c6d7224,Like it,5
91ba5d54-e089-48fb-a4e7-4a51954ac784,Ess,4
119f0338-5423-49cc-9273-8febbd0edef2,Like to get a tiktok,2
e027f15d-e630-4dcf-8621-22a83e2dbded,Worst app ever saw because it only Viral video having bad content,1
bf70908c-112e-4a0a-ad6b-fca4b76b5f72,Wow,4
3a5eda6b-f8b3-469e-9779-51b07249658b,I also stay on my TikTok ok,4
8c0d8f74-66ed-4382-8372-6dbc703844a7,gooood,5
31861797-d56a-4d59-ad82-25bf7810e888,Good,5
840e90a2-311a-4163-9f33-111aa4701490,l also want to have tiktok,5
dd5cd75d-2061-4115-9f59-cc98e4f3bdc8,The best app indeed 🙂,5
d37b114e-da8e-4cda-a68a-0d9d21987a5c,"Clear mode does not want to stay,we want voice effects in south Africa,please fix this",3
233b81da-e66d-4910-aff3-db4c394087bf,Love it,5
d59686a6-125a-4ecf-a73a-a32db19076d3,Nice app,5
8cac86ce-c89a-48e1-b516-e00c4cd70a64,Tik tok doesn't viral my video why?,3
57ee60fe-b252-4611-8410-2510d48f36bf,A great great App. Worthy 5 ⭐⭐⭐⭐⭐,5
6ce2eed9-c98b-4dc9-adbf-dfa5dbd9ff15,Please unfreeze my account tiktok team help me tiktok is my favourite app I love tiktok please help me I she'll be very thankful tobyou Regard iqbalbhatti69 please unfreeze my account tiktok team help me i love tiktok app so much Regard iqbalbhatti69 please unfreeze my account tiktok team help me viral my own video ishell be very thankful to you Regard iqbalbhatti69,5
41cfaf7f-40de-43aa-ac1b-7c59715b8d13,So Cool on it,5
9aba4827-ddf0-4a49-9105-e7e49f4f5836,🤪 I crazy,5
d2d55534-dab8-49c0-9e21-e723b756307b,oxm app,4
455bcf1c-2e08-4b10-a1f6-2c4c92fefdcf,Kanye is a great way to keep up with your family,5
850d364f-52bd-4822-9458-4d592a246d12,Best application in the world,5
68cb9f77-bb8e-4fe8-b6a3-02917a42ce3e,First time use TikTok plz viral my account,3
7115471f-f1ce-492c-b183-75571c891829,This is good app..,5
37309405-1021-46b2-be62-05f50d681bd9,Why i didnt have who watch my pages and videos,5
95a329c3-dfa7-43a0-b495-64d73fb195d1,Amazing app I love it,5
a73efa04-5b64-4f69-b822-7ee60b09da40,Great application,5
da4ffdc9-48ad-4dd1-94da-05de688e0869,Best,5
3bdf2a6e-5b6e-4f8c-993b-291532d94764,Good ap my tik tok love,5
575b82fd-dc63-4c48-a52d-e448b7d60207,Nice app ever 🌝🌝,5
82a339bb-43e4-4c03-b390-c1522268c099,Very nice,5
203176e1-79f9-4a32-813a-7157f4cfd8c9,",, ,,",2
dc353018-5a2e-48f2-a821-ed12d5b2554f,I59,2
a4fd9163-e9e3-4bd4-8219-1abb5186403d,Disaster,1
a6565657-33bc-434c-a5d9-a571706131bb,It wasted my time dont get the dam app,1
28918d70-15ea-43e3-9d91-8f3ffde5329e,I love ❤️ Tiktok...But my account is not going viral 🤐😣😖 Shehryal0.8,5
1cd37d5e-68a2-4a2d-a853-60aa4fc66529,Good,4
0f27d1d6-5954-456f-93ec-073f290b0f00,নেক্সট জেনারেশন কে বাঁশ দেওয়ার জন্য সুন্দর একটা অ্যাপস,5
4ea09d4d-a114-4749-940d-7a59d158c1dd,Nic,5
85b9090c-8430-4cac-afc1-8358edb1727a,Over all this app is very fun,4
c591e9e1-1bce-4df8-b033-1f181856efb2,"It's the app we all know and use. Of course the content is enjoyable, if it's targetted to you. Though, one thing ticks me off... Google Play Store Tiktok lacks all the modern updates, features, and settings than that of the IOS version. Not only is there no dark mode on the Android version of Tiktok, they even remove some updates, features, and settings that are from the IOS version. One thing, I just would like Android Tiktok to be up-to-date like the IOS version.",2
755268f3-591e-4db2-9c0e-2d9022e1fbf6,I hate it bc it banns you for dumb reasons! And there is too many uwu cats,1
a136c5f3-195a-42c3-844f-e4bbf820e814,Good,5
6632f52d-4810-48ae-bf9c-f2ab47e6b829,support me,5
c45ab20a-bb2c-42a4-b3fe-e6ed6bcfc363,Good app,5
af7eb1d3-c60f-4961-a4d5-27ccd025cc91,Plz viral video,5
963fd28f-bda4-4feb-9882-a470e2c91ff3,This is Amazing 😍 App..,5
ad944366-1049-425e-b1bb-8f031c6898ae,It's so much good,5
8acd7442-f020-4f64-a63b-86998e0b4322,Good,5
6a6a1c9c-febe-44d5-ba46-ef3d75411412,"Couldnt ever make a account. Kept saying error couldnt make account try again later. Try again said error too many tries. Waited over 24 hrs and again said too many recent tries. Screw it , cant miss what i never had , guess app just sucks on my end.",1
c5ac8945-362f-42b5-a94c-817346c3b643,coo'satisfying,5
f9050dff-1408-4c81-958e-10e7fa2ec747,Salman. tiktok help,5
73ec72b0-a424-43fd-9982-e8faaf1e63f4,Ok,5
a165e1fa-7f76-454c-8ac5-b3f1a3300b75,Good,5
65742549-4328-47ef-b95e-040a336c63c3,Viral,5
f327e5e2-2615-4dbd-b8da-dafb764f0162,"I have gave this app a four out of five because when u delete it and u download it again, all your drafts are gone, like one time I was doing a big video but I had to put it in my drafts, that's when I accidentally deleted this, and when I logged back in, all my drafts were gone",4
64d6e5b1-a7b5-4a86-8af4-0802471d70c2,Very amusing and great time passer,5
58519c88-4de8-400a-ba37-a739522e5098,Like me,5
1616fbd2-c205-41a5-b8cb-976344fd930b,Shristishrestha💜❤❤,5
fe93ee03-b882-44e8-bebf-d414bb2215da,٤٤,5
b7f74e94-c154-4f38-bc1d-970b77277ddb,Excelant,5
6365be05-ccc2-4b38-bf94-defd23c8192c,Only time pass but enjoy,3
64c2a0c6-74f3-46c8-bd43-879627bbb6d5,Nice app,5
79cd304b-804b-4b22-a2cf-4961c0a7f052,Very addictive. Total waste of time,1
75885cb5-64af-4e61-8248-53aa724f1fba,This app is the best the algorithm got me on point,5
869f4e0e-7f26-4497-a4d8-ad51a29f3433,Good ♥️ ♥️ app,5
8f92330d-1df4-4b81-8b1e-3789c450121f,Ft didn't fulglf5(4,4
af668699-57cc-483b-bb70-37602e9cad99,"Hi this app is amazing but my TikTok account has banned or deleted why i like it app but my TikTok account has been removed,deleted,banned",5
edb847bc-1908-429e-8c55-ccdfef6d4d41,nice app,5
34ce5076-148b-4296-a78f-4f2beb49ac5e,"the best app ever,,entertainment I just in love with it ..thank you",5
08ecff91-d36a-4077-a7f4-399c479d2954,well i used to watvh tiktok for an hours but now idk why but i kinda hate this as im using chromebook it switches it into web tiktok whivh is so annoying i hope you'll fix this prop soon,1
4e1b4b05-2db2-40e6-b735-3792057ed71d,This platform is very crucial and interesting,5
01210364-2e81-4301-8373-613e393285de,Cool so far,5
6424e76a-625a-45c5-a051-0488d4ccf26d,Good,5
f82cd44d-a67b-489b-b508-84caf944effa,TikTok team support me Unfreeze my account and viral account ♥️🔥,5
b43df960-620a-4169-8ac9-002360d18839,its the best app,5
4450a088-c615-4aaa-bace-c2e1acf0bc04,QsqA,1
9174efbf-c9c8-4aff-b093-67de42f3bfc4,Good,5
e507c4ca-93d8-4d94-b72b-1236e9ba8e5d,Rahatkhan5555555,5
50a7dc3b-3bf5-47a2-895b-6c0d5923854a,Tiktok so so so so so so good and relaxing app,5
5b7c3666-169f-479b-869d-1e3a10198985,happy,5
da35c346-260d-4cba-a8aa-daf496b0fed9,Perfect 👌,5
deb38f1c-95fe-4a3f-812f-9b9e0b19a3a8,Super,5
6f4ac355-3c8f-4e10-ab77-2aaee65209d5,Good,5
1883e293-4495-4d2c-921b-3c323307a0a8,Good,5
18d37b1f-3bdf-4688-af4c-c73b5b359e98,"I'm still new on tiktok I still make lots of mistakes and I learn from those mistakes, the app is good I like it",5
89fa29e9-0b72-4266-9043-1e599c072b10,So best TikTok app is very best,5
0a53f992-bd65-4fd9-aabd-e25222de82c2,It is so cool,5
60b322fe-c633-41a8-ab05-4cd7d53708e5,Slow downloading,1
ff61266c-0f29-431f-b4e8-873745943a1a,Very good app,5
8e488f80-8d37-4b2b-b747-ae4542afaf4f,Excellent,1
a60b2c89-dee0-40d2-a0e2-6fddb8af59de,The app is good but please fix the bugs; it cannot download,4
799c3def-0435-438c-8462-e1d673adcfb3,I like this app 😁😂,1
6e442efa-71f2-452a-98d1-9e82b3821529,Very good ☺️,5
94902821-9681-4afb-bb9e-a6e478b59caf,Upgraded phone to S22 Ultra and now having issues following ppl in-app every once in a while. No issues on account in iPadOS to follow. Also having issues finding friends to share videos. Only a few friends show up & can't search for the others.,3
15ea3c96-7d11-4e46-95ba-41a1b5b325d9,Saput me please \mdhosenhrdoyking79,5
57e03434-80fa-49e2-9d12-9cdb0704684b,It's the best app ever made,5
f162c7f7-5bed-4436-bd00-d4543f789851,I have problems that are just annoying like the SLIDESHOW doesn't work FOR DAYS pls fix,4
480072a2-41ea-4c3a-8eda-40b64cc00d67,What a great app!,1
6b9317ef-ff17-4916-aac0-98fc082cbd0f,Fantastic 😍,5
cf6d6bd0-5f18-4bd4-9450-93540f424069,Wow,5
8342381a-6745-4c2d-ac96-4f43ca728270,I was enjoying the app until I started getting promoted content on my following page that is only supposed to be for what ticktoks You are following Unless this is some bug i'm done with the app,2
a97bc7ac-2a9f-436b-aa29-c75091515510,Thank you TikTok,5
b7413f36-3684-4cf0-aaee-09d3890de210,Great,1
e63b89fa-9a8a-451d-9cd3-7c72134e99d3,Cool app,5
11e3a2ba-1b1d-47de-be1a-2145d83981ab,I don't get you up,3
3b7c92f9-86a4-4865-9b6b-92a45b35e541,Fun,4
a5095a09-9553-49ba-9d8f-52515b383303,Best,5
d60e4a3f-b74f-44de-8ace-9eae4cf4a6b0,my account doesn't show my earnings status yet on Google it shows so why,1
1e834e5e-42c2-4cc4-86f9-1038ce2fced7,Don't have the trickster voice? Don't know why other people are favored.,1
2ae0e253-90aa-484d-b3de-9bb043452561,Good,5
55743fe4-864a-4855-9b27-68f8cbbeb8a1,I just love dis app,4
4ed9e256-50a5-4ee6-aa20-e8cfe96f989b,Amazing,5
8448eb24-c666-4ee8-895c-acb6c6eaf139,Good,5
f3d02dbd-c6db-4787-8089-18dea3df290e,The best but im not famous here,5
080b642e-7568-4d51-a503-97607605da4e,This app is good I love it,5
adc5a24e-4ca6-45d5-bcf8-5ffbc81a830c,Banned for no reason😭😭😭😭😭😭😭,1
ac2ed8ba-562c-48d8-9f69-e7e9954bf445,TikTok is amazing 😍🤩🤩 I really it,5
45f7fbdc-fc5b-42cb-a481-94cead587e45,Excellent,5
2b6d1f4b-db4e-41e3-bf62-2565333652dd,I saw somebody's private part,1
813e7879-616f-4f2a-89c3-053d044368cf,MD Abdullah Rajib rang talk like,5
a55eb3e9-7391-4129-9f7a-5b2f7d7f38f5,I enjoy this app they just have a lot of updates,5
ed4d34e8-3a7e-4dce-b53d-b1f85a1c109b,Absolutely 🔥🤗,5
75c7845c-9fe9-4d98-9e16-d408dbcdf1e5,Nice work,5
309522fb-81a5-4cd3-9019-1aa272f43e06,❣️❣️❣️❣️❣️❣️,5
aa9ff2c7-88f6-4486-9fce-34ad388b671b,RaHT,5
b9920426-78ad-401e-82e5-282192139138,Nasa,5
d3658ab6-9dee-40d0-a64c-0cd9fd6228c4,nice app,5
7105a31b-bce6-4c71-a6be-33126c3e7e11,This is very good tiktok app,5
4ccc618b-1438-4b0b-aac0-aa4cd890a8dd,I love this app,5
cd6ec7d8-7881-4f2a-a3ce-ab31d6a43e06,No viral videos,1
60c4ead3-87ed-4e29-806d-2d97963ab660,Fun fun fun,5
ab8b073d-fd0f-4974-aa6d-6677426f8f3c,i love my fivrate,5
6cfbed00-834c-458d-9736-1b043de910e4,Entertaining and time passing app really good,5
d27aae39-2553-48fe-ac73-cbcd0109c086,I love tik tok its a really good app and it has almost anything on it!,5
a1ccb09f-0aa2-4ee4-aff2-07a36efd4ce6,Amazing app,2
f97278ba-bc0d-4fa8-9aec-c027c8a3e223,I am not able to upload videos to my tik tok id since few days why your tik tok apps are not helping me no videos are uploading. Couldn't upload video 😭,2
4783679c-5077-4090-b259-2bb747363a05,Hi Im Md nasimhossin8 Sapot My account,5
17ca5c83-18bf-497c-bf30-d532fc8bb485,Amazing,4
fd91c104-be45-4928-8d8d-33ec100ea352,Please tik tok team my account unfreeze my phone 😭😭,5
0913124a-5433-4e61-9db4-84e9b6c3c176,"Figures another pos from China. Tries unsuccessfully to censor content. The idea, and concept are good to bad its from a Chinese company.",1
a6df3d6e-cc47-47fb-b9fd-bd0ca28c840b,Speechless 😘😑😜,5
d241977a-c7ec-4e2c-a6c0-cb2df5396eb7,The worst invention by the Chinese Useless pathetic dumb disgusting app,1
aa2c48f6-251b-4b5b-962b-6d628f65834a,Just perfect!!,5
dea85d0c-b552-441a-8645-b6ee722f10ae,Aaditay Kumar Paswan,5
df00ee2c-980a-4544-8461-27f58f92f3b8,Bxgxbhx app,5
86ff57a4-5e0f-4314-9ef3-ee5814b242e1,Best,5
8bccda7f-1cb8-460c-9def-1cb2afd58d2b,good app,1
de4d6881-e90b-417e-983e-eaec43396d37,সফিক সরদার সজল সরদার,1
6c36e7c5-7d54-41f4-9348-c9166a25cb49,wonderful,5
476ecdfc-7ede-49ed-b23d-c21daddfd554,plzzz dont band my ACCOUNT plzzz my tiktok name is ayan.khan700,5
28b059bf-e872-48a2-98cc-159e47159859,I wanted to delete my account but I couldn't. Because it wants a 6 digit code which comes via SMS. But the number that I put to the account was canceled so I can't receive any SMS and there is no other option for deleting the account. Please fix it.,2
8b54f916-5907-469d-bc23-4be798ce3c30,Hii tiktok you are really amazing app entertainment app enjoying app •••••,5
51ae5087-c68d-47d9-b0e8-2bc7fa811152,Great app,5
931745e9-5038-47b8-a724-54f22a64674c,This app is gee yoo 🔥🔥 You get tym to intertain yourself 🔥🔥,2
4207132a-76cc-4c22-bb7f-23c3baf4e063,The app is good,5
4e31a8f0-ad0a-44e3-9d0d-a53c08bcbe2a,Best wishes for 2b+,4
8ac3bf5d-da64-4b33-a0f7-edee2f0e7664,Any ting,5
4736b4d2-90f7-4543-a89e-bd8f74ae87e9,Plz tik tok support me,5
723a56e9-4d0d-4830-8128-cf63380cbded,To much cringe and gay people,1
700de154-4975-405b-8701-9ced5847bf25,Nice app,5
919402cd-edf4-4403-80ce-4a45b91a7bfa,Good app,5
0ad910c3-daed-450b-aa50-ad642ce6c5e9,Nice apps,5
999e7564-7bbb-4598-9767-0ae16a8ebb89,This app is absolutely amazing. I'm very to watch about me ID,5
fc4f7128-315f-4cd9-8360-5dd9990b865a,RS Rony 222,5
197a6f7a-36d2-4681-8f9d-582bc87cdcdf,Wow,5
0bdc3c10-4cf6-470d-83a7-4ef48a95b241,Super,5
93c3e229-5b23-4268-8c03-a6a5fd35b81f,Nice,5
2a363700-3458-4c73-811b-a879eb34227e,Nice,5
787ce9b2-9262-466b-b7e8-caf88eefd072,awesome,5
d6f3a444-0516-4b3e-b362-3c83876ddbc2,The most exciting app.l spend almost all my time on TikTok because I love is app so please download this app and enjoy different types of videos thank you,5
9a414893-9b04-4621-b11f-6ae79c710c12,Good app,5
44bc68f9-eb3f-45ad-8e66-d3244a373528,Interesting app,5
6749de2c-dd1a-4820-8c1b-9836d98f9d11,Very interesting,5
ac495590-afc7-4218-90a7-cb4cacf1e660,Vare nice,5
44061ac8-ed56-4fdc-a68f-abde3bf3b386,Foryou,5
162085c6-37a3-439f-aebd-c08ece05e18e,8i,5
4a7278ad-c2f2-431d-a1b4-bc0a7c0accfe,ID to like bhi kisi hona,5
7a72a899-944c-47d2-a53a-fe51692d234f,Gud,5
57d59c99-5672-4a58-80b4-8cee94f4ad30,nice apps,5
320530d5-ab2a-463d-b7e2-1b4221a17576,Love,4
29f8dd65-18a1-44ed-af16-d3a1cc577704,So good,5
a32ed3cd-edc8-4a39-9051-02ed479ba9f1,I LOVE IT,5
66ad87bb-0a8d-4c9c-8df1-0b1e5521186c,Good,5
c805eaad-0aa2-4bb1-9049-57a8632be248,Tik tok is best app,5
b956647c-995a-4881-9e95-f1a77872190f,Great app always,5
d80ce12d-be96-44b4-ab4b-75db774c866d,Khansahid,5
fbfa4dbb-9866-4d45-bd7a-a1e48e3babd7,Nice,5
830d9a57-c748-4c22-ad75-b1a8b63e4c89,A GREAT APP BUT HAS SOME FLAWS✌💓😗,5
5ad51005-853d-4d14-ba9a-20f2eea603d7,Good app for posting Ads reals and all others,5
